	freq	ngram	freq_ref	ngram_ref	ref size	math size	e1	e2	g2
934	6	параллельный_a ось_s если_conj	4	в_pr среднее_s около_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
935	6	относительно_pr ось_s координата_s	4	содержание_s химический_a элемент_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
936	6	в_pr векторный_a форма_s	4	между_pr себ с_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
937	6	если_conj уравнение_s принимать_v	4	вещество_s мочь_v быть_v	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
938	6	параметрический_a уравнение_s прямой_a	4	гетеротрофный_a тип_s питание_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
939	6	определяться_v по_pr формула_s	4	углекислый_a газ_s вода_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
940	6	канонический_a уравнение_s который_a	4	геологический_a масштаб_s время_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
941	6	числовой_a значение_s выражение_s	4	готовый_a органический_a вещество_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
946	6	рассмотреть_v основной_a метод_s	4	выполнять_v в_pr клетка_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
943	6	весь_a действительный_a число_s	4	многоклеточный_a организм_s выполнять_v	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
944	6	целый_a алгебраический_a выражение_s	4	в_pr соответствие_s с_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
945	6	первый_a число_s на_pr	4	примерно_adv млрд год_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
931	6	квадратичный_a форма_s в_pr	4	следовать_v учесть_v что_conj	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
947	6	равный_a нуль_s если_conj	4	объединять_v под_pr общий_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
948	6	знак_s на_pr противоположный_a	4	под_pr общий_a название_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
949	6	умножить_v разделить_v на_pr	4	в_pr тысяча_s раз_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
950	6	разделить_v на_pr один_a	4	к_pr разный_a вид_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
951	6	множество_s решение_s уравнение_s	4	зависимость_s от_pr температура_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
932	6	форма_s иметь_v вид_s	4	на_pr внешний_a воздействие_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
910	6	второй_a уравнение_s система_s	4	в_pr промышленный_a масштаб_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
930	6	отвечать_partcp собственный_a значение_s	4	участие_s в_pr размножение_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
918	6	вектор_s в_pr пространство_s	4	эволюция_s популяция_s человек_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
953	6	уравнение_s на_pr м	4	вещество_s в_pr его_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
909	6	называться_v линейно_adv независимый_a	4	продукт_s их_a жизнедеятельность_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
911	6	основной_a матрица_s система_s	4	как_conj среда_s обитание_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
912	6	в_pr результат_s получить_v	4	а также_conj многий_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
913	6	продукция_s ой_intj отрасль_s	4	на_pr поверхность_s планета_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
914	6	для_pr любой_a вектор_s	4	в_pr история_s человечество_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
915	6	вектор_s называться_v вектор_s	4	домашний_a животное_s растение_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
916	6	где_adv некоторый_a число_s	4	варьироваться_v от_pr до_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
917	6	точка_s на_pr ось_s	4	со_pr скорость_s до_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
919	6	любой_a иметь_v место_s	4	живой_a система_s их_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
929	6	базис_s состоять_partcp из_pr	4	на_pr разный_a уровень_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
920	6	операция_s сложение_s умножение_s	4	живой_a вещество_s земля_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
921	6	базис_s ε_ε ε_ε	4	во_pr весь_a случай_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
922	6	линейный_a оператор_s если_conj	4	представлять_v себ часть_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
923	6	базис_s в_pr сила_s	4	клеточный_a индивидуальный_a популяционный_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
924	6	в_pr данный_a базис_s	4	индивидуальный_a популяционный_a видовой_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
925	6	линейный_a оператор_s называться_v	4	популяционный_a видовой_a биоценотический_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
926	6	собственный_a вектор_s собственный_a	4	живой_a система_s любой_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
927	6	вектор_s собственный_a значение_s	4	система_s любой_a уровень_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
928	6	значение_s собственный_a вектор_s	4	объединяться_v в_pr единый_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
952	6	из_pr левый_a часть_s	4	обмен_s вещество_s в_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
997	6	пай_s частичный_a сумма_s	4	другой_a биологически_adv активный_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
954	6	уравнение_s вид_s где_adv	4	важный_a место_s занимать_v	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
988	6	уравнение_s первый_a порядок_s	4	в_pr верхний_a слой_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
979	6	система_s коор_s дината_s	4	стойкость_s к_pr действие_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
980	6	задача_s пусть_part фуниция_s	4	включать_partcp в_pr себ	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
981	6	разрыв_s первый_a род_s	4	который_a способный_a к_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
982	6	так же_adv как_conj	4	метод_s генный_a инженерия_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
983	6	на_pr отрезок_s тогда_adv	4	для_pr цель_s селекция_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
984	6	точка_s локальный_a максимум_s	4	роль_s в_pr круговорот_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
985	6	в_pr любой_a окрестность_s	4	в_pr результат_s деление_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
986	6	если_conj у_pr функция_s	4	в_pr один_a случай_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
987	6	формула_s ньютон_s лейбниц_s	4	орган_s ткань_s многоклеточный_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
989	6	линейный_a неоднородный_a уравнение_s	4	в_pr обратный_a направление_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
955	6	получить_v таким образом_adv	4	мочь_v быть_v образовать_partcp	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
990	6	общий_a решение_s линейный_a	4	мочь_v быть_v также_adv	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
991	6	общий_a решение_s неоднородный_a	4	человек_s в_pr целый_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
992	6	иметь_v следующий_a вид_s	4	споровый_a пыльцевой_a анализ_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
993	6	предел_s в_pr точка_s	4	зависеть_v от_pr наличие_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
994	6	в_pr точка_s производная_s	4	у_pr многий_a растение_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
995	6	в_pr область_s в_pr	4	продукт_s обмен_s вещество_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
996	6	двойной_a интеграл_s от_pr	4	весь_a поверхность_s тело_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
907	6	определитель_s второй_a порядок_s	4	студент_s обучаться_partcp по_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
998	6	тогда_adv из_pr нризнак_s	4	о состоять_v из_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
978	6	у_pr т_s у_pr	4	биологический_a эволюция_s в_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
977	6	в_pr бесконечно_adv удаленный_a	4	один_a из_pr следствие_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
976	6	і_і ж_part у_pr	4	отбор_s естественный_a искусственный_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
975	6	в_pr двухмерный_a пространство_s	4	мочь_v быть_v более_adv	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
956	6	первый_a уравнение_s система_s	4	быть_v очень_adv разный_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
957	6	система_s м получить_v	4	белковый_a молекула_s в_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
958	6	в знать_v в_pr	4	в_pr он вещество_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
959	6	знать_v в_pr чем_conj	4	в_pr молекула_s который_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
960	6	полный_a квадратный_a уравнение_s	4	ген_s в_pr геном_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
961	6	уравнение_s вид_s называться_v	4	в_pr ядро_s клетка_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
962	6	уравнение_s в знать_v	4	другой_a вид_s в_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
963	6	тогда_adv данный_a уравнение_s	4	ценный_a для_pr человек_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
964	6	основной_a метод_s решение_s	4	другой_a клетка_s организм_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
965	6	чем_conj сущность_s способ_s	4	наследственный_a информация_s в_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
966	6	бесконечно_adv малый_a бесконечно_adv	4	аминокислота_s жирный_a кислота_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
967	6	малый_a бесконечно_adv большой_a	4	выделять_v в_pr атмосфера_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
968	6	достаточный_a условие_s экстремум_s	4	происхождение_s эукариотный_a клетка_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
969	6	замена_s переменная_s интегрирование_s	4	гипотеза_s о_pr происхождение_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
970	6	лекция_s дифференциальный_a уравнение_s	4	в_pr он мочь_v	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
971	6	дифференциальный_a уравнение_s с_pr	4	мочь_v происходить_v в_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
972	6	комплексный_a ряд_s фурье_s	4	в_pr клетка_s печень_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
973	6	в_pr скалярный_a произведение_s	4	организм_s в_pr результат_s	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
974	6	таким образом_adv чтобы_conj	4	в_pr каждый_a из_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
908	6	определитель_s го_s порядок_s	4	организм_s продукт_s их_a	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
999	6	окрестность_s точка_s функция_s	4	в_pr связь_s с_pr	2332884	1500982	3.9150611941053755	6.084938805894624	1.7669636409962077
906	6	угол_s между_pr плоскость_s	5	на_pr экосистемный_a уровень_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
847	6	простой_s число_s доказать_v	5	уравнение_s электролитический_a диссоциация_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
838	6	простой_a доказать_v что_conj	5	для_pr константа_s равновесие_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
839	6	число_s также_adv быть_v	5	на_pr химический_a равновесие_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
840	6	при_pr выполняться_v равенство_s	5	газовый_a реакция_s который_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
841	6	неравенство_s доказать_v что_conj	5	растворить_partcp вещество_s в_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
842	6	найти_v наименьший_a натуральный_a	5	раствор_s в_pr который_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
843	6	результат_s предыдущий_a задача_s	5	доля_s растворить_partcp вещество_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
844	6	что_conj число_s являться_v	5	кислота_s в_pr водный_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
845	6	доказать_v что_conj любой_a	5	водный_a раствор_s электролит_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
846	6	какой_a должный_a быть_v	5	расплав_s раствор_s электролит_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
848	6	который_a состоять_v из_pr	5	диссоциировать_v в_pr водный_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
905	6	общий_a уравнение_s плоскость_s	5	быть_v связанный_a с_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
849	6	что_conj число_s делиться_v	5	значение_s степень_s диссоциация_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
850	6	доказать_v что_conj сумма_s	5	электролит_s в_pr раствор_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
851	6	полный_a система_s вычет_s	5	ионный_a произведение_s вода_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
852	6	уравнение_s мочь_v быть_v	5	в_pr чистый_a вода_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
853	6	на_pr при_pr какой_a	5	концентрация_s ион_s н	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
854	6	быть_v полный_a квадрат_s	5	ион_s н о	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
855	6	теорема_s ферма_s эйлер_s	5	основание_s по_pr аррениус_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
856	6	мультипликативность_s функция_s эйлер_s	5	из_pr водный_a раствор_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
857	6	на_pr тогда_adv только_part	5	ионный_a теория_s аррениус_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
837	6	взаимно_adv простой_a доказать_v	5	выражение_s для_pr константа_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
836	6	число_s доказать_v что_s	5	равновесный_a реакционный_a смесь_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
835	6	делиться_v на_pr б_part	5	в_pr равновесный_a реакционный_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
834	6	целый_a неотрицательный_a число_s	5	константа_s равновесие_s реакция_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
815	6	комплексный_a число_s геометрия_s	5	кдж_s моль_s в_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
816	6	число_s множество_s весь_a	5	отличаться_partcp друг_s от_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
817	6	взять_v в качестве_pr	5	табл_s указать_partcp стандартный_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
818	6	что_conj на_pr множество_s	5	запасаться_v в виде_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
819	6	на_pr множество_s задать_partcp	5	углерод_s водород_s кислород_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
820	6	наименьший_a общий_a кратный_a	5	энтальпия_s кристаллический_a решетка_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
821	6	из_pr элемент_s число_s	5	цикл_s борн_s габер_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
822	6	существовать_v целый_a число_s	5	можно_adv использовать_v для_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
823	6	один_a из_pr который_a	5	хлорид_s натрий_s в_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
824	6	индукция_s в_pr геометрия_s	5	который_a находиться_v в_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
825	6	на_pr сколько_adv часть_s	5	суммарный_a изменение_s энтропия_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
826	6	то есть_adv такой_a	5	газообразный_a водород_s при_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
827	6	число_s делиться_partcp на_pr	5	в_pr состояние_s равновесие_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
828	6	доказать_v что_conj найтись_v	5	какой_a же_part образ_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
829	6	можно_adv выбрать_v такой_a	5	он представлять_v себ	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
830	6	размещение_s перестановка_s сочетание_s	5	в_pr что_conj о	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
831	6	равенство_s б_part в_pr	5	состояние_s химический_a равновесие_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
832	6	тот_a случай_s когда_conj	5	изменение_s количество_s вещество_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
833	6	можно_adv разложить_v по_pr	5	вещество_s при_pr переход_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
858	6	тогда_adv когда_conj число_s	5	водный_a раствор_s соль_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
859	6	то есть_adv при_pr	5	реагировать_v с_pr вода_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
860	6	что_conj уравнение_s иметь_v	5	нерастворимый_a в_pr вода_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
884	6	уравнение_s решить_v уравнение_s	5	напряжение_s разложение_s электролит_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
886	6	как_conj в_pr задача_s	5	в_pr состав_s нуклеиновый_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
887	6	для_pr любой_a точка_s	5	состав_s нуклеиновый_a кислота_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
888	6	можно_adv переписать_v в	5	нуклеиновый_a кислота_s в_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
889	6	более_adv высокий_a порядок_s	5	в_pr тот_a место_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
890	6	то есть_adv существовать_v	5	весь_a живой_a существо_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
891	6	формула_s го_s член_s	5	какой_a функция_s выполнять_v	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
892	6	характеристический_a уравнение_s иметь_v	5	на_pr второй_a этап_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
893	6	находиться_v по_pr формула_s	5	у_pr некоторый_a вид_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
894	6	рассмотреть_v остаток_s от_pr	5	вещество_s через_pr мембрана_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
895	6	в_pr соответствие_s число_s	5	во_pr внутренний_a мембрана_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
896	6	решение_s данный_a уравнение_s	5	метафаза_s анафаза_s телофаза_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
897	6	очевидно_adv что_conj при_pr	5	специализироваться_v на_pr выполнение_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
898	6	иметь_v вид_s в_pr	5	группа_s живой_a организм_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
899	6	в виде_pr отсюда_adv	5	половой_a клетка_s у_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
900	6	образом_adv м получить_v	5	в_pr первый_a поколение_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
901	6	б_part б_part б_part	5	генетический_a структура_s популяция_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
902	6	на_pr плоскость_s можно_adv	5	популяция_s в_pr который_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
903	6	система_s алгебраический_a уравнение_s	5	вид_s живой_a существо_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
904	6	на_pr множитель_s многочлен_s	5	живой_a существо_s в_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
885	6	можно_adv привести_v к_pr	5	второй_a закон_s фарадей_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
883	6	функция_s равный_a нуль_s	5	с_pr растворимый_a анод_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
861	6	двоичный_a система_s счисление_s	5	сопряженный_a пара_s кислота_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
882	6	вычисляться_v по_pr формула_s	5	электролиз_s с_pr растворимый_a	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
862	6	двоичный_a троичный_a система_s	5	введение_s одноименный_a ион_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
864	6	число_s представимый_a в	5	изменение_s скорость_s реакция_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
865	6	сумма_s квадрат_s корень_s	5	скорость_s реакция_s между_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
866	6	доказать_v что_conj корень_s	5	разбавить_partcp соляный_a кислота_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
867	6	ставить_v в_pr соответствие_s	5	мере_pr протекание_s реакция_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
868	6	плоскость_s множество_s точка_s	5	начальный_a скорость_s реакция_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
869	6	многочлен_s теорема_s без_s	5	данные_s о_pr скорость_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
870	6	многочлен_s такой_a что_conj	5	анализ_s экспериментальный_a данные_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
871	6	от_pr деление_s многочлен_s	5	экспериментальный_a данные_s о_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
872	6	остаток_s при_pr деление_s	5	в_pr кинетический_a уравнение_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
873	6	какой_a многочлен_s делиться_v	5	определение_s кинетический_a характеристика_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
874	6	метод_s неопределенный_a коэффициент_s	5	кинетический_a характеристика_s реакция_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
875	6	разложить_v на_pr множитель_s	5	характеристика_s реакция_s из_pr	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
876	6	с_pr действительный_a коэффициент_s	5	реакция_s из_pr анализ_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
877	6	в виде_pr многочлен_s	5	график_s зависимость_s скорость_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
878	6	проходить_partcp через_pr начало_s	5	теория_s промежуточный_a соединение_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
879	6	во_pr второй_a случай_s	5	образовываться_v в_pr результат_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
880	6	дробно_adv линейный_a отображение_s	5	стандартный_a электродный_a потенциал_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
881	6	радиус_s с_pr центр_s	5	электролиз_s водный_a раствор_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
863	6	троичный_a система_s счисление_s	5	в_pr насыщенный_a раствор_s	2332884	1500982	4.306567313515913	6.693432686484087	1.0625305810046428
