	bigram	freq	llr	pmi	t-score	xi square	z-score
94	в качестве_pr	64	1000.0	8.308036935189957	7.945093156384287	4.4158510653695347e+33	95.90268093489951
397	функция_s при_pr	27	131.47485252469778	1.4854298112105506	1.1594404148622655	4.3292188736371734e+33	1.315453474435757
265	если_conj ряд_s	35	208.65963708609343	2.2736187963410104	3.2546722620027935	4.269180796923615e+33	4.852533964162437
171	от_pr до_pr	45	530.2246195673943	6.253200407767727	6.516906042713457	4.2063304318617943e+33	38.59130797753668
606	полный_a квадрат_s	20	284.1328671425581	8.004094585775958	4.434243979007813	4.195920017500914e+33	48.17297383273143
336	с_pr он	30	189.3942173719406	2.5329972740119033	3.418695184205403	4.187304581468953e+33	5.576504440561679
889	радиус_s сходимость_s	16	224.49222922325134	7.902255370368984	3.963629530649741	4.159701200909675e+33	41.56699204245111
635	е_s а_s	20	204.6866927370429	5.320921357462946	4.228768288049594	4.14484821219902e+33	18.1275849298104
291	из_pr элемент_s	32	183.95328495651484	2.1228778129511054	2.831779753812584	4.101905238691245e+33	4.007116922380688
391	что_conj уравнение_s	27	74.9834171384573	-0.1071030749589473	-6.97769724260153	4.08743872363814e+33	-4.558679874131412
893	инвариантный_a подпространство_s	16	257.3667756021023	9.210098046573373	3.985309078761559	4.081349963872437e+33	65.76086073819764
845	сложение_s умножение_s	16	226.251360014081	7.975297321468522	3.9654250876899946	4.0752560508283806e+33	42.651980490310855
779	об_pr остаток_s	17	251.07290989160538	8.380417820227995	4.096192004472368	4.0521371031293565e+33	50.69982596110709
518	е_s е_s	23	257.366762124002	5.973370277468271	4.629794437087002	4.0177153830454125e+33	24.88233403948565
543	от_pr базис_s	22	158.97915574908257	3.1972434156145604	3.5780439277399974	4.0115246352184006e+33	7.347275872077188
396	при_pr решение_s	27	156.00327502936125	2.149424351074518	2.648468813086569	4.0076211242733654e+33	3.7823617047446216
738	ответ_s у_pr	18	137.65466286242008	3.5018414074085324	3.4279706137401558	3.9268136148738286e+33	7.822837970682217
803	задача_s линейный_a	17	75.03000316023827	1.1523047251133345	0.08803641399537686	3.9025680280861443e+33	0.08899161333561934
332	который_a являться_v	30	225.8079913109541	3.3994875559085314	4.348163766638412	3.902517177541839e+33	9.576952817417478
145	число_s такой_a	49	321.1249620243907	2.671219856939966	4.609517591144449	3.861003065046786e+33	7.887905893680259
510	весь_a значение_s	23	177.35000072419643	3.5414627783561676	3.899884755045098	3.8596332415801596e+33	9.022826965551825
840	однозначный_a соответствие_s	16	267.34288346767426	9.594886165299311	3.9887483486949	3.800290065864561e+33	75.20704081209308
811	нелинейный_a зависимость_s	17	269.9047837257385	9.083821778246692	4.106577391942226	3.79827820981685e+33	64.86031000789245
701	единственный_a образ_s	18	239.47636645287275	7.420856765524262	4.188783882004692	3.785885506797893e+33	37.17797976333818
55	линейный_a комбинация_s	86	1125.5927649140358	6.430985646127523	9.039823904873202	3.7792131736079854e+33	56.933430662902595
369	доказать_v неравенство_s	28	212.4838986247778	3.4466088260712366	4.23577668905418	3.765670676109142e+33	9.483026602878759
68	в_pr некоторый_a	74	511.1756136342883	2.8519342760673743	6.010516758906442	3.7372614882696705e+33	10.950105078947827
912	какой_a значение_s	15	127.11375337094069	4.092042285051661	3.3789878695209246	3.706824027882313e+33	9.461237866611022
659	у_pr который_a	19	116.68641879409552	2.419784271093697	2.5869387314902736	3.660029761368832e+33	4.057397528983566
496	предметный_a указатель_s	23	507.79823733866215	12.093357140393495	4.793444231632274	3.6138698839825894e+33	214.84581366794234
387	который_a можно_adv	27	190.82707918435335	3.0768999432767057	3.856637612877478	3.541368695191284e+33	7.595843596758175
267	из_pr равенство_s	34	219.2209259197116	2.6222219609266006	3.7709064214682058	3.5268430763655987e+33	6.344203144311604
884	определить_partcp непрерывный_a	16	193.58758060634136	6.615845783934958	3.9112850570174773	3.500413389808501e+33	26.263407703589493
944	равный_a если_conj	15	65.89624339342117	1.1379198472698802	0.044714431838170574	3.491044412112135e+33	0.04497480749152289
899	арифметика_s остаток_s	15	220.37503466755152	8.34423548392135	3.84706034547844	3.486804533301797e+33	47.02287488368309
393	геометрический_a смысл_s	27	400.9867397174239	8.35880656210599	5.161722567760348	3.4847317281155524e+33	63.4114965479953
736	полный_a дифференциал_s	18	251.13709235191345	7.852091492330907	4.202699037393152	3.398396237147299e+33	43.31451116454019
218	из_pr условие_s	39	289.1019844710827	3.2970380916352164	4.862928904926012	3.374035901096585e+33	10.337111350588147
676	при_pr если_conj	19	74.43951004743576	0.7795232274353419	-1.164694949568783	3.3607724119120315e+33	-1.0346410900131957
891	следствие_s доказать_partcp	16	195.55794973671436	6.7007066214403475	3.9163528554291873	3.359525986811509e+33	27.0823439565054
192	если_conj существовать_v	42	320.5584521815181	3.443287295864096	5.1847654725733685	3.353872476590705e+33	11.59426144147374
503	система_s иметь_v	23	119.30954176932573	1.7218808932437955	1.6333286099459303	3.336832185856535e+33	2.0113611680662773
971	опера_s тор_s	15	311.38485585153103	11.735898474826385	3.8705133688239846	3.333538945535532e+33	153.26567361623543
314	точка_s плоскость_s	31	183.2717512845993	2.2405192865400805	3.004920490579096	3.2445219123082945e+33	4.42906785288933
216	число_s равный_a	39	213.25562976300716	1.907862763882359	2.624959426115143	3.2342540121548143e+33	3.4477212659241037
611	который_a иметь_v	20	107.65920580923557	1.867432321133969	1.806095910143756	3.2284514921871007e+33	2.3391871734574026
747	определение_s матрица_s	18	94.3625275567174	1.765686041489033	1.5285984302267885	3.2086712845206837e+33	1.9111872211973284
452	бесконечно_adv большой_a	25	394.18185989558697	8.942349352293812	4.977891492172435	3.204088783275446e+33	74.86015327284365
440	если_conj при_pr	25	111.24531264603138	1.1754519037664812	0.18464248295549437	3.1786165528257827e+33	0.1881491953532678
703	равенство_s доказать_v	18	114.35704526305199	2.5741200722833364	2.692918993748801	3.1608080287325853e+33	4.455685813402153
553	л_sв_pr евклидов_a	22	311.29185957461596	7.956470460538465	4.649340540953454	3.1411950660193397e+33	49.68291676715457
352	при_pr весь_a	29	195.601964071393	2.8419344855033892	3.7513746052844605	3.1250238822934177e+33	6.810700616030795
868	матрица_s на_pr	16	50.79834438115358	0.2099393285607314	-3.5225792246837853	3.1094194310083087e+33	-2.5686644782129515
978	главный_a минор_s	15	256.28149216622114	9.842813678742898	3.863809144497525	3.094859877777959e+33	79.38790447973976
671	урав_s нения_s	19	409.1558545008302	12.036293408164106	4.356641607258302	3.094546242078506e+33	191.44415173768684
470	точка_s с_pr	24	106.06010634452105	1.153271090528542	0.10781320539574392	3.051338647822209e+33	0.10901949021474978
865	данный_a неравенство_s	16	131.84442894160748	3.927278988725127	3.4280790196941857	3.018467840639827e+33	9.065939271564213
140	функция_s непрерывный_a	50	480.77304185181856	4.765039343793184	6.5053888291178055	3.01517950819258e+33	23.00015374344732
678	называться_v матрица_s	19	95.23118791729212	1.595965721190696	1.2223789487968477	2.9890930198326495e+33	1.4410207421235348
99	в_pr каждый_a	61	373.1013607904315	2.325290734557725	4.420345110600074	2.979935401306077e+33	6.709573276612562
502	при_pr который_a	23	123.9951379224658	1.870850475485984	1.9435878756622678	2.9767934271113435e+33	2.520245392483041
991	виде_pr сумма_s	14	119.94078244268894	4.161144067082598	3.2867325463107746	2.9727070560788443e+33	9.425980751183493
288	к_pr нуль_s	33	303.5080846324563	4.558115834151737	5.2141276201740325	2.9662628161858756e+33	17.159081797896583
549	точка_s функция_s	22	86.31391038745642	0.7823366057173138	-1.2416966148244308	2.9596058802875565e+33	-1.1041205233346112
587	замена_s переменная_s	21	274.9947301223874	7.269346816859571	4.517962231548733	2.90834711370734e+33	38.04835713539234
986	относительно_pr операция_s	14	169.5813283622265	6.633788857611644	3.6596978677909426	2.893110956796644e+33	24.72734803193303
861	называться_v линейный_a	16	63.860873498022556	0.8364325266202192	-0.8727432163627253	2.8860596346633324e+33	-0.7907327286033544
283	случай_s когда_conj	33	400.00622799247503	6.536126999537452	5.609917252476239	2.87491971157344e+33	36.642845335063946
176	можно_adv записать_v	45	576.4097356200218	6.852246629170767	6.581910927213549	2.87166760428923e+33	47.96953186426182
534	к_pr вид_s	22	147.79570626467466	2.832727401441201	3.258293031792055	2.8512461246247126e+33	5.8966546245301545
313	для_pr весь_a	31	199.45948461443186	2.6148802877955286	3.590666078200892	2.8404791470679543e+33	6.025614073075726
608	при_pr при_pr	20	92.52292015403509	1.309902103538862	0.5483980736837061	2.813939540596002e+33	0.5854683546443592
473	из_pr теорема_s	24	113.40244572609663	1.380236034252696	0.8052608728562113	2.8084181831489317e+33	0.8809077162137955
467	уравнение_s если_conj	24	77.65673688799143	0.2544644072213502	-4.034260795348525	2.797996986886879e+33	-2.9875299822527803
705	найти_v сумма_s	18	142.94926566630602	3.712870238329822	3.538830165735405	2.79001603438972e+33	8.68860331186925
366	точка_s множество_s	28	156.71077468246222	2.014869057370133	2.4434513321845586	2.77598222809754e+33	3.3305756155232
801	гиперболический_a параболоид_s	17	335.1955290734768	11.279040799852913	4.119496519333809	2.7524896750140714e+33	139.23760188499944
144	в_pr один_a	49	238.27690011262894	1.449835832496028	1.4261050457810103	2.742095603813883e+33	1.5981632752033652
338	признак_s делимость_s	30	513.9193287342787	9.597874592174184	5.461850498223971	2.730788807905633e+33	103.08879776340332
395	на_pr вектор_s	27	112.45744713395834	0.960598117269013	-0.6117304460223382	2.650465315849747e+33	-0.5786182300784135
570	на_pr на_pr	21	52.670567497611046	-0.3216608558296793	-7.875300984758627	2.59999812680554e+33	-4.776392095408243
981	нелинейный_a объект_s	15	237.6803106814623	9.095894610547267	3.8575871538506874	2.5875076446932452e+33	61.18315909568322
795	принимать_v во_pr	17	234.4429537281394	7.755478843795901	4.081600903353368	2.5816282736071524e+33	40.68122403573866
740	і_і т_s	18	196.6931252926588	5.809108321780162	4.078042437038203	2.565290572225632e+33	20.70414307876974
778	первый_a второй_a	17	137.9573955386877	3.837900530178845	3.495905560430015	2.5479669800471022e+33	8.963319451189864
355	иметь_v корень_s	29	224.99186749756336	3.5597028033958935	4.391759459429119	2.5280702792400475e+33	10.225270321181888
609	точка_s для_pr	20	73.090173445642	0.578995268604633	-2.040021141140955	2.5147199088198793e+33	-1.6905566666361431
956	оператор_s называться_v	15	85.17856878787279	2.0872013576175625	1.8903599447193307	2.512244993694878e+33	2.6420875654294473
710	τ_τ τ_τ	18	352.97779635339975	11.20935266033055	4.238743155170202	2.468661200680277e+33	139.84932862779786
443	что_conj функция_s	25	85.18606001883745	0.3865277205394536	-3.319905249252168	2.4611614732031888e+33	-2.573661945200046
997	быть_v число_s	14	36.00421965867281	-0.26827540410048034	-6.0606377755863186	2.4445023654631095e+33	-3.7444363234008087
849	решение_s при_pr	16	75.78877919912338	1.3945368489110492	0.690461909895683	2.3984634570035907e+33	0.7590773433830712
356	а также_conj	29	565.3084594234824	10.656961150998917	5.377909783293005	2.3931977636452475e+33	146.51887991292136
728	матрица_s быть_v	18	81.35755797475576	1.2321831401244234	0.3142291185174771	2.384732284028459e+33	0.32655479319350494
694	задача_s доказать_v	18	104.54675908386707	2.1794025573840887	2.205244334995852	2.3793646356908644e+33	3.1822704002917797
855	координатный_a ось_s	16	185.6118379831314	6.280571254521825	3.8880756791229483	2.3571034710823298e+33	23.243550670349947
818	задача_s по_pr	16	81.45653048157692	1.6562549664506665	1.2395341421564907	2.3562084466319468e+33	1.4920978317322309
329	число_s который_a	30	134.2970812767744	1.1892321137364952	0.252410745583767	2.341279538358963e+33	0.25843581619298645
919	сумма_s равный_a	15	99.35207446664572	2.772635383188136	2.6401509839529136	2.3215013098020162e+33	4.679501227087246
599	называться_v множество_s	20	117.45351768285036	2.2242022877233656	2.390195966583146	2.3082632109015618e+33	3.50313524733342
751	элемент_s который_a	17	92.97799789905548	1.9331196616525876	1.7745423183470557	2.3029317147563363e+33	2.351242673387281
490	вопрос_s как_adv	24	301.73707454651594	6.893697811865157	4.809360378482278	2.2553306005864437e+33	35.55820466661026
926	о сумма_s	15	118.07309310138226	3.667589359028956	3.210010051701974	2.2521887453974047e+33	7.758561191038777
527	математический_a индукция_s	22	325.9813391417265	8.37393571813677	4.659661142920469	2.2408670516866486e+33	57.54463566697657
269	доказать_v что_s	34	339.0641902089119	5.074100420834005	5.4544320726547975	2.2087464257417392e+33	21.46472577090282
762	крайней мере_adv	17	1000.0	13.040753056354806	4.122041307540075	2.202153547627228e+33	256.55994307041743
796	ε_ε ε_ε	17	285.1677224114537	9.652959311806166	4.111965272037405	2.2015698678464854e+33	79.1065020091727
134	в_pr любой_a	50	273.6346941739321	1.8821210941878197	2.8983894337826106	2.2000020880372723e+33	3.7730432470078283
887	интеграл_s второй_a	16	126.33762618154287	3.683839940199482	3.3229535205065517	2.1519079262672067e+33	8.07690584563622
719	точка_s точка_s	18	60.22451391816139	0.3426243661596814	-3.03517168909026	2.1073087138063134e+33	-2.3173997795760086
471	от_pr нуль_s	24	218.67665474116802	4.52277496304617	4.4354050188055165	2.1048696326946085e+33	14.418707782751389
661	который_a равный_a	19	113.40005944669247	2.2946495705421617	2.4263822048629726	2.08735819246362e+33	3.6440638698090666
558	равенство_s следовать_v	21	172.42383829504251	3.897137610334336	3.9135248191963816	2.046171261266005e+33	10.242202176135365
353	что_conj тогда_adv	29	138.6560636535287	1.4144775740211042	0.9907238367558068	2.0389803650510365e+33	1.0967314415009985
727	базисный_a минор_s	18	282.4346829801798	8.9719923378419	4.224262517644044	2.0304631161758757e+33	64.18268775314623
936	ряд_s называться_v	15	79.17261033505201	1.794727405220715	1.444787786545179	2.0299466645582182e+33	1.8246730016395725
804	для_pr линейный_a	17	56.22961203753948	0.31350311934698566	-3.093873216978046	2.0294993293105592e+33	-2.3384981311707698
951	быть_v линейный_a	15	52.394996248185635	0.4575430531637385	-2.262040573138638	2.0105090280507243e+33	-1.7972772416190912
497	число_s для_pr	23	70.5568831935525	0.12331945044035472	-4.7815299364154145	2.0020685802678598e+33	-3.3835757127845056
935	первый_a порядок_s	15	117.57920952886343	3.644475682464961	3.1993028957747454	1.9975897086078135e+33	7.670986200840155
977	пространство_s определение_s	15	88.26649095118046	2.2377362712226816	2.0868054792816593	1.9871802945719967e+33	3.072857574225129
802	определение_s множество_s	17	100.07361187785864	2.237459866385953	2.221209731350331	1.9810597007070293e+33	3.2704568794567725
446	по_pr условие_s	25	180.07695019245148	3.171705424221346	3.7930303536450194	1.9798263214830116e+33	7.720103915775599
696	если_conj из_pr	18	60.11849994957447	0.3380562187603973	-3.058252665710675	1.9748420403853737e+33	-2.3313285755713253
280	уравнение_s порядок_s	34	212.30035293102264	2.4664803636317187	3.5360733830519218	1.9605304575987608e+33	5.636521251338195
311	для_pr некоторый_a	31	223.6909703835845	3.165459794491021	4.217908762192694	1.959071514704814e+33	8.566313187649618
822	последовый_a тельность_s	16	1000.0	13.128215897605147	3.999028197458129	1.9506965681403817e+33	256.5638397888724
468	из_pr один_a	24	132.04883429408073	1.94867607906119	2.1383985572047504	1.941480536661881e+33	2.8486639625200034
585	уравнение_s для_pr	21	66.31506125628948	0.19492811097153373	-4.125761822178537	1.9392755605820792e+33	-2.9928940988569446
256	число_s являться_v	35	205.542664937675	2.197618465166514	3.110712297250474	1.9307238251632796e+33	4.517331661412139
519	функция_s один_a	23	127.91422934830189	1.9933083314663007	2.1756997497914288	1.9221309842245072e+33	2.94353601530868
700	он можно_adv	18	119.56068775057793	2.782783698407012	2.9016069555661046	1.9156935246125392e+33	5.1610356493871
511	значение_s переменный_a	23	213.4927200973034	4.644060687157902	4.378609558868985	1.9116142952086736e+33	14.845150268169977
665	где_adv некоторый_a	19	153.57935808598995	3.810922303354503	3.68331442308087	1.8937845835237367e+33	9.355938294064742
675	функция_s по_pr	19	83.32747918367386	1.1312186874906491	0.030265027193274403	1.890851823602088e+33	0.030370646700959337
631	матрица_s равный_a	20	113.56676945090294	2.0822771047476687	2.1749722592205925	1.884316573329587e+33	3.0346963963814204
299	что_conj весь_a	32	178.74538001418114	1.9960827120934637	2.572252979365596	1.8762152889277224e+33	3.4833864405229815
888	ряд_s ряд_s	16	93.63644197583199	2.2134541394600746	2.1239313968143096	1.8695683814226292e+33	3.1013167363730116
785	условие_s следовать_v	17	143.495581895113	4.069159781902622	3.5887995368625347	1.8690743596294784e+33	9.969339109952111
450	уравнение_s который_a	25	109.7608738169074	1.129050901712133	0.027249950650652853	1.8647370779774722e+33	0.027324511537565745
360	уравнение_s вид_s	29	155.63842318952084	1.8420938462183285	2.117945321837726	1.8396633037987074e+33	2.7190994256143566
697	можно_adv найти_v	18	137.81448863446712	3.5092569187555753	3.4321473077572167	1.836283758978482e+33	7.852524678882943
622	последовательность_s сходиться_v	20	209.787859685719	5.495584145492675	4.256518388388366	1.8354992149757378e+33	19.385184670330304
569	называться_v такой_a	21	140.16604129970074	2.8008971724609215	3.152166155560247	1.8165973371313865e+33	5.642008375877451
715	уравнение_s уравнение_s	18	39.77697343379259	-0.566288604889313	-9.422399804434919	1.8157420996848537e+33	-5.25017999438216
830	он равный_a	16	96.36895444989204	2.3375683129500384	2.278580864600574	1.8131296878935376e+33	3.4733706357304244
571	задача_s найти_v	21	153.997399777174	3.272457511206943	3.5509869597964636	1.8123265938302204e+33	7.48428997406587
656	число_s что_conj	19	36.37420745193958	-0.816916257488262	-12.344233009516293	1.7993939847260294e+33	-6.305994027718825
